"ID,""Descricao"",""ID_OCUPA_N"""
"2032,""PROFESSOR DE LINGUA ESTRANGEIRA MODERNA NO ENSINO"",""232150"""
"2033,""PROFESSOR DE MATEMATICA NO ENSINO MEDIO"",""232155"""
"2034,""PROFESSOR DE PSICOLOGIA NO ENSINO MEDIO"",""232160"""
"2035,""PROFESSOR DE QUIMICA NO ENSINO MEDIO"",""232165"""
"2036,""PROFESSOR DE SOCIOLOGIA NO ENSINO MEDIO"",""232170"""
"2037,""PROFESSOR DA AREA DE MEIO AMBIENTE"",""233105"""
"2038,""PROFESSOR DE DESENHO TECNICO"",""233110"""
"2039,""PROFESSOR DE TECNICAS AGRICOLAS"",""233115"""
"2040,""PROFESSOR DE TECNICAS COMERCIAIS E SECRETARIAIS"",""233120"""
"2041,""PROFESSOR DE TECNICAS DE ENFERMAGEM"",""233125"""
"2042,""PROFESSOR DE TECNICAS INDUSTRIAIS"",""233130"""
"2043,""PROFESSOR DE TECNOLOGIA E CALCULO TECNICO"",""233135"""
"2044,""INSTRUTOR DE APRENDIZAGEM E TREINAMENTO AGROPECUAR"",""233205"""
"2045,""INSTRUTOR DE APRENDIZAGEM E TREINAMENTO INDUSTRIAL"",""233210"""
"2046,""PROFESSOR DE APRENDIZAGEM E TREINAMENTO COMERCIAL"",""233215"""
"2047,""PROFESSOR INSTRUTOR DE ENSINO E APRENDIZAGEM AGROF"",""233220"""
"2048,""PROFESSOR INSTRUTOR DE ENSINO E APRENDIZAGEM EM SE"",""233225"""
"2049,""PROFESSOR DE MATEMATICA APLICADA (NO ENSINO SUPERI"",""234105"""
"2050,""PROFESSOR DE MATEMATICA PURA (NO ENSINO SUPERIOR)"",""234110"""
"2051,""PROFESSOR DE ESTATISTICA (NO ENSINO SUPERIOR)"",""234115"""
"2052,""PROFESSOR DE COMPUTACAO (NO ENSINO SUPERIOR)"",""234120"""
"2053,""PROFESSOR DE PESQUISA OPERACIONAL (NO ENSINO SUPER"",""234125"""
"2054,""PROFESSOR DE FISICA (ENSINO SUPERIOR)"",""234205"""
"2055,""PROFESSOR DE QUIMICA (ENSINO SUPERIOR)"",""234210"""
"2056,""PROFESSOR DE ASTRONOMIA (ENSINO SUPERIOR)"",""234215"""
"2057,""PROFESSOR DE ARQUITETURA"",""234305"""
"2058,""PROFESSOR DE ENGENHARIA"",""234310"""
"2059,""PROFESSOR DE GEOFISICA"",""234315"""
"2060,""PROFESSOR DE GEOLOGIA"",""234320"""
"2061,""PROFESSOR DE CIENCIAS BIOLOGICAS DO ENSINO SUPERIO"",""234405"""
"2062,""PROFESSOR DE EDUCACAO FISICA NO ENSINO SUPERIOR"",""234410"""
"2063,""PROFESSOR DE ENFERMAGEM DO ENSINO SUPERIOR"",""234415"""
"2064,""PROFESSOR DE FARMACIA E BIOQUIMICA"",""234420"""
"2065,""PROFESSOR DE FISIOTERAPIA"",""234425"""
"2066,""PROFESSOR DE FONOAUDIOLOGIA"",""234430"""
"2067,""PROFESSOR DE MEDICINA"",""234435"""
"2068,""PROFESSOR DE MEDICINA VETERINARIA"",""234440"""
"2069,""PROFESSOR DE NUTRICAO"",""234445"""
"2070,""PROFESSOR DE ODONTOLOGIA"",""234450"""
"2071,""PROFESSOR DE TERAPIA OCUPACIONAL"",""234455"""
"2072,""PROFESSOR DE ZOOTECNIA DO ENSINO SUPERIOR"",""234460"""
"2073,""PROFESSOR DE ENSINO SUPERIOR NA AREA DE DIDATICA"",""234505"""
"2074,""PROFESSOR DE ENSINO SUPERIOR NA AREA DE ORIENTACAO"",""234510"""
"2075,""PROFESSOR DE ENSINO SUPERIOR NA AREA DE PESQUISA E"",""234515"""
"2076,""PROFESSOR DE ENSINO SUPERIOR NA AREA DE PRATICA DE"",""234520"""
"2077,""PROFESSOR DE LINGUA ALEMA"",""234604"""
"2078,""PROFESSOR DE LINGUA ITALIANA"",""234608"""
"2079,""PROFESSOR DE LINGUA FRANCESA"",""234612"""
"2080,""PROFESSOR DE LINGUA INGLESA"",""234616"""
"2081,""PROFESSOR DE LINGUA ESPANHOLA"",""234620"""
"2082,""PROFESSOR DE LINGUA PORTUGUESA"",""234624"""
"2083,""PROFESSOR DE LITERATURA BRASILEIRA"",""234628"""
"2084,""PROFESSOR DE LITERATURA PORTUGUESA"",""234632"""
"2085,""PROFESSOR DE LITERATURA ALEMA"",""234636"""
"2086,""PROFESSOR DE LITERATURA COMPARADA"",""234640"""
"2087,""PROFESSOR DE LITERATURA ESPANHOLA"",""234644"""
"2088,""PROFESSOR DE LITERATURA FRANCESA"",""234648"""
"2089,""PROFESSOR DE LITERATURA INGLESA"",""234652"""
"2090,""PROFESSOR DE LITERATURA ITALIANA"",""234656"""
"2091,""PROFESSOR DE LITERATURA DE LINGUAS ESTRANGEIRAS MO"",""234660"""
"2092,""PROFESSOR DE OUTRAS LINGUAS E LITERATURAS"",""234664"""
"2093,""PROFESSOR DE LINGUAS ESTRANGEIRAS MODERNAS"",""234668"""
"2094,""PROFESSOR DE LINGUISTICA E LINGUISTICA APLICADA"",""234672"""
"2095,""PROFESSOR DE FILOLOGIA E CRITICA TEXTUAL"",""234676"""
"2096,""PROFESSOR DE SEMIOTICA"",""234680"""
"2097,""PROFESSOR DE TEORIA DA LITERATURA"",""234684"""
"2098,""PROFESSOR DE ANTROPOLOGIA DO ENSINO SUPERIOR"",""234705"""
"2099,""PROFESSOR DE ARQUIVOLOGIA DO ENSINO SUPERIOR"",""234710"""
"2100,""PROFESSOR DE BIBLIOTECONOMIA DO ENSIO SUPERIOR"",""234715"""
"2101,""PROFESSOR DE CIENCIA POLITICA DO ENSINO SUPERIOR"",""234720"""
"2102,""PROFESSOR DE COMUNICACAO SOCIAL DO ENSINO SUPERIOR"",""234725"""
"2103,""PROFESSOR DE DIREITO DO ENSINO SUPERIOR"",""234730"""
"2104,""PROFESSOR DE FILOSOFIA DO ENSINO SUPERIOR"",""234735"""
"2105,""PROFESSOR DE GEOGRAFIA DO ENSINO SUPERIOR"",""234740"""
"2106,""PROFESSOR DE HISTORIA DO ENSINO SUPERIOR"",""234745"""
"2107,""PROFESSOR DE JORNALISMO"",""234750"""
"2108,""PROFESSOR DE MUSEOLOGIA DO ENSINO SUPERIOR"",""234755"""
"2109,""PROFESSOR DE PSICOLOGIA DO ENSINO SUPERIOR"",""234760"""
"2110,""PROFESSOR DE SERVICO SOCIAL DO ENSINO SUPERIOR"",""234765"""
"2111,""PROFESSOR DE SOCIOLOGIA DO ENSINO SUPERIOR"",""234770"""
"2112,""PROFESSOR DE ECONOMIA"",""234805"""
"2113,""PROFESSOR DE ADMINISTRACAO"",""234810"""
"2114,""PROFESSOR DE CONTABILIDADE"",""234815"""
"2115,""PROFESSOR DE ARTES DO ESPETACULO NO ENSINO SUPERIO"",""234905"""
"2116,""PROFESSOR DE ARTES VISUAIS NO ENSINO SUPERIOR (ART"",""234910"""
"2117,""PROFESSOR DE MUSICA NO ENSINO SUPERIOR"",""234915"""
"2118,""PROFESSOR DE ALUNOS COM DEFICIENCIA AUDITIVA E SUR"",""239205"""
"2119,""PROFESSOR DE ALUNOS COM DEFICIENCIA FISICA"",""239210"""
"2120,""PROFESSOR DE ALUNOS COM DEFICIENCIA MENTAL"",""239215"""
"2121,""PROFESSOR DE ALUNOS COM DEFICIENCIA MULTIPLA"",""239220"""
"2122,""PROFESSOR DE ALUNOS COM DEFICIENCIA VISUAL"",""239225"""
"2123,""COORDENADOR PEDAGOGICO"",""239405"""
"2124,""ORIENTADOR EDUCACIONAL"",""239410"""
"2125,""PEDAGOGO"",""239415"""
"2126,""PROFESSOR DE TECNICAS E RECURSOS AUDIOVISUAIS"",""239420"""
"2127,""PROFESSOR DE NIVEL SUPERIOR NA EDUCACAO INFANTIL ("",""231110"""
"2128,""SUPERVISOR DE ENSINO"",""239430"""
"2129,""ADVOGADO"",""241005"""
"2130,""ADVOGADO DE EMPRESA"",""241010"""
"2131,""ADVOGADO (DIREITO CIVIL)"",""241015"""
"2132,""ADVOGADO (DIREITO PUBLICO)"",""241020"""
"2133,""ADVOGADO (DIREITO PENAL)"",""241025"""
"2134,""ADVOGADO (AREAS ESPECIAIS)"",""241030"""
"2135,""ADVOGADO (DIREITO DO TRABALHO)"",""241035"""
"2136,""CONSULTOR JURIDICO"",""241040"""
"2137,""ADVOGADO DA UNIAO"",""241205"""
"2138,""PROCURADOR AUTARQUICO"",""241210"""
"2139,""PROCURADOR DA FAZENDA NACIONAL"",""241215"""
"2140,""PROCURADOR DO ESTADO"",""241220"""
"2141,""PROCURADOR DO MUNICIPIO"",""241225"""
"2142,""PROCURADOR FEDERAL"",""241230"""
"2143,""PROCURADOR FUNDACIONAL"",""241235"""
"2144,""OFICIAL DE REGISTRO DE CONTRATOS MARITIMOS"",""241305"""
"2145,""OFICIAL DO REGISTRO CIVIL DE PESSOAS JURIDICAS"",""241310"""
"2146,""OFICIAL DO REGISTRO CIVIL DE PESSOAS NATURAIS"",""241315"""
"2147,""PRESIDIARIO ( PESSOAS CONFINADAS EM INSTITUICOES P"",""999995"""
"2148,""TECNICO DE CELULOSE E PAPEL"",""311110"""
"2149,""TECNICO EM CURTIMENTO"",""311115"""
"2150,""TECNICO EM PETROQUIMICA"",""311205"""
"2151,""TECNICO EM MATERIAIS, PRODUTOS CERAMICOS E VIDROS"",""311305"""
"2152,""TECNICO EM BORRACHA"",""311405"""
"2153,""TECNICO EM PLASTICO"",""311410"""
"2154,""TECNICO DE CONTROLE DE MEIO AMBIENTE"",""311505"""
"2155,""TECNICO DE METEOROLOGIA"",""311510"""
"2156,""TECNICO DE UTILIDADE (PRODUCAO E DISTRIBUICAO DE V"",""311515"""
"2157,""TECNICO EM TRATAMENTO DE EFLUENTES"",""311520"""
"2158,""TECNICO TEXTIL"",""311605"""
"2159,""TECNICO TEXTIL (TRATAMENTOS QUIMICOS)"",""311610"""
"2160,""TECNICO TEXTIL DE FIACAO"",""311615"""
"2161,""TECNICO TEXTIL DE MALHARIA"",""311620"""
"2162,""TECNICO TEXTIL DE TECELAGEM"",""311625"""
"2163,""COLORISTA DE PAPEL"",""311705"""
"2164,""COLORISTA TEXTIL"",""311710"""
"2165,""PREPARADOR DE TINTAS"",""311715"""
"2166,""PREPARADOR DE TINTAS (FABRICA DE TECIDOS)"",""311720"""
"2167,""TINGIDOR DE COUROS E PELES"",""311725"""
"2168,""TECNICO DE OBRAS CIVIS"",""312105"""
"2169,""TECNICO DE ESTRADAS"",""312205"""
"2170,""TECNICO DE SANEAMENTO"",""312210"""
"2171,""TECNICO EM AGRIMENSURA"",""312305"""
"2172,""TECNICO EM GEODESIA E CARTOGRAFIA"",""312310"""
"2173,""TECNICO EM HIDROGRAFIA"",""312315"""
"2174,""TOPOGRAFO"",""312320"""
"2175,""ELETROTECNICO"",""313105"""
"2176,""ELETROTECNICO (PRODUCAO DE ENERGIA)"",""313110"""
"2177,""ELETROTENICO NA FABRICACAO, MONTAGEM E INSTALACAO"",""313115"""
"2178,""TECNICO DE MANUTENCAO ELETRICA"",""313120"""
"2179,""TECNICO DE MANUTENCAO ELETRICA DE MAQUINA"",""313125"""
"2180,""TECNICO ELETRICISTA"",""313130"""
"2181,""TECNICO DE MANUTENCAO ELETRONICA"",""313205"""
"2182,""TECNICO DE MANUTENCAO ELETRONICA (CIRCUITOS DE MAQ"",""313210"""
"2183,""TECNICO ELETRONICO"",""313215"""
"2184,""TECNICO EM MANUTENCAO DE EQUIPAMENTOS DE INFORMATI"",""313220"""
"2185,""TECNICO DE COMUNICACAO DE DADOS"",""313305"""
"2186,""TECNICO DE REDE (TELECOMUNICACOES)"",""313310"""
"2187,""TECNICO DE TELECOMUNICACOES (TELEFONIA)"",""313315"""
"2188,""TECNICO DE TRANSMISSAO (TELECOMUNICACOES)"",""313320"""
"2189,""TECNICO EM CALIBRACAO"",""313405"""
"2190,""TECNICO EM INSTRUMENTACAO"",""313410"""
"2191,""ENCARREGADO DE MANUTENCAO DE INSTRUMENTOS DE CONTR"",""313415"""
"2192,""TECNICO EM FOTONICA"",""313505"""
"2193,""TECNICO EM MECANICA DE PRECISAO"",""314105"""
"2194,""TECNICO MECANICO"",""314110"""
"2195,""TECNICO MECANICO (CALEFACAO, VENTILACAO E REFRIGER"",""314115"""
"2196,""TECNICO MECANICO (MAQUINAS)"",""314120"""
"2197,""TECNICO MECANICO (MOTORES)"",""314125"""
"2198,""TECNICO MECANICO NA FABRICACAO DE FERRAMENTAS"",""314205"""
"2199,""TECNICO MECANICO NA MANUTENCAO DE FERRAMENTAS"",""314210"""
"2200,""TECNICO EM AUTOMOBILISTICA"",""314305"""
"2201,""TECNICO MECANICO (AERONAVES)"",""314310"""
"2202,""TECNICO MECANICO (EMBARCACOES)"",""314315"""
"2203,""TECNICO DE MANUTENCAO DE SISTEMAS E INSTRUMENTOS"",""314405"""
"2204,""TECNICO EM MANUTENCAO DE MAQUINAS"",""314410"""
"2205,""INSPETOR DE SOLDAGEM"",""314605"""
"2206,""TECNICO EM CALDEIRARIA"",""314610"""
"2207,""TECNICO EM ESTRUTURAS METALICAS"",""314615"""
"2208,""TECNICO EM SOLDAGEM"",""314620"""
"2209,""TECNICO DE ACABAMENTO EM SIDERURGIA"",""314705"""
"2210,""TECNICO DE ACIARIA EM SIDERURGIA"",""314710"""
"2211,""TECNICO DE FUNDICAO EM SIDERURGIA"",""314715"""
"2212,""TECNICO DE LAMINACAO EM SIDERURGIA"",""314720"""
"2213,""TECNICO DE REDUCAO NA SIDERURGIA (PRIMEIRA FUSAO)"",""314725"""
"2214,""TECNICO DE REFRATARIO EM SIDERURGIA"",""314730"""
"2215,""TECNICO EM GEOFISICA"",""316105"""
"2216,""TECNICO EM GEOLOGIA"",""316110"""
"2217,""TECNICO EM GEOQUIMICA"",""316115"""
"2218,""TECNICO EM GEOTECNIA"",""316120"""
"2219,""TECNICO DE MINERACAO"",""316305"""
"2220,""TECNICO DE MINERACAO (OLEO E PETROLEO)"",""316310"""
"2221,""TECNICO EM PROCESSAMENTO MINERAL (EXCETO PETROLEO)"",""316315"""
"2222,""TECNICO EM PESQUISA MINERAL"",""316320"""
"2223,""TECNICO DE PRODUCAO EM REFINO DE PETROLEO"",""316325"""
"2224,""TECNICO EM PLANEJAMENTO DE LAVRA DE MINAS"",""316330"""
"2225,""DESINCRUSTADOR (POCOS DE PETROLEO)"",""316335"""
"2226,""CIMENTADOR (POCOS DE PETROLEO)"",""316340"""
"2227,""PROGRAMADOR DE INTERNET"",""317105"""
"2228,""PROGRAMADOR DE SISTEMAS DE INFORMACAO"",""317110"""
"2229,""PROGRAMADOR DE MAQUINAS - FERRAMENTA COM COMANDO N"",""317115"""
"2230,""PROGRAMADOR DE MULTIMIDIA"",""317120"""
"2231,""OPERADOR DE COMPUTADOR (INCLUSIVE MICROCOMPUTADOR)"",""317205"""
"2232,""TECNICO DE APOIO AO USUARIO DE INFORMATICA (HELPDE"",""317210"""
"2233,""DESENHISTA TECNICO"",""318005"""
"2234,""DESENHISTA COPISTA"",""318010"""
"2235,""DESENHISTA DETALHISTA"",""318015"""
"2236,""DESENHISTA TECNICO (ARQUITETURA)"",""318105"""
"2237,""DESENHISTA TECNICO (CARTOGRAFIA)"",""318110"""
"2238,""DESENHISTA TECNICO (CONSTRUCAO CIVIL)"",""318115"""
"2239,""DESENHISTA TECNICO (INSTALACOES HIDROSSANITARIAS)"",""318120"""
"2240,""DESENHISTA TECNICO MECANICO"",""318205"""
"2241,""DESENHISTA TECNICO AERONAUTICO"",""318210"""
"2242,""DESENHISTA TECNICO NAVAL"",""318215"""
"2243,""DESENHISTA TECNICO (ELETRICIDADE E ELETRONICA)"",""318305"""
"2244,""DESENHISTA TECNICO (CALEFACAO, VENTILACAO E REFRIG"",""318310"""
"2245,""DESENHISTA TECNICO (ARTES GRAFICAS)"",""318405"""
"2246,""DESENHISTA TECNICO (ILUSTRACOES ARTISTICAS)"",""318410"""
"2247,""DESENHISTA TECNICO (ILUSTRACOES TECNICAS)"",""318415"""
"2248,""DESENHISTA TECNICO (INDUSTRIA TEXTIL)"",""318420"""
"2249,""DESENHISTA TECNICO (MOBILIARIO)"",""318425"""
"2250,""DESENHISTA TECNICO DE EMBALAGENS, MAQUETES E LEIAU"",""318430"""
"2251,""DESENHISTA PROJETISTA DE ARQUITETURA"",""318505"""
"2252,""DESENHISTA PROJETISTA DE CONSTRUCAO CIVIL"",""318510"""
"2253,""DESENHISTA PROJETISTA DE MAQUINAS"",""318605"""
"2254,""DESENHISTA PROJETISTA MECANICO"",""318610"""
"2255,""DESENHISTA PROJETISTA DE ELETRICIDADE"",""318705"""
"2256,""DESENHISTA PROJETISTA ELETRONICO"",""318710"""
"2257,""PROJETISTA DE MOVEIS"",""318805"""
"2258,""MODELISTA DE ROUPAS"",""318810"""
"2259,""MODELISTA DE CALCADOS"",""318815"""
"2260,""TECNICO EM CALCADOS E ARTEFATOS DE COURO"",""319105"""
"2261,""TECNICO EM CONFECCOES DO VESTUARIO"",""319110"""
"2262,""TECNICO DO MOBILIARIO"",""319205"""
"2263,""TECNICO EM BIOTERISMO"",""320105"""
"2264,""TECNICO EM HISTOLOGIA"",""320110"""
"2265,""ASSISTENTE DE COREOGRAFIA"",""262805"""
"2266,""TECNICO AGROPECUARIO"",""321110"""
"2267,""TECNICO EM MADEIRA"",""321205"""
"2268,""TECNICO FLORESTAL"",""321210"""
"2269,""TECNICO EM PISCICULTURA"",""321305"""
"2270,""TECNICO EM CARCINICULTURA"",""321310"""
"2271,""TECNICO EM MITILICULTURA"",""321315"""
"2272,""TECNICO EM RANICULTURA"",""321320"""
"2273,""ACUPUNTURISTA"",""322105"""
"2274,""PODOLOGO"",""322110"""
"2275,""QUIROPRAXISTA"",""322115"""
"2276,""TECNICO DE ENFERMAGEM"",""322205"""
"2277,""TECNICO DE ENFERMAGEM DE TERAPIA INTENSIVA"",""322210"""
"2278,""TECNICO DE ENFERMAGEM DO TRABALHO"",""322215"""
"2279,""TECNICO DE ENFERMAGEM PSIQUIATRICA"",""322220"""
"2280,""INSTRUMENTADOR CIRURGICO"",""322225"""
"2281,""AUXILIAR DE ENFERMAGEM"",""322230"""
"2282,""AUXILIAR DE ENFERMAGEM DO TRABALHO"",""322235"""
"2283,""AUXILIAR DE SAUDE (NAVEGACAO MARITIMA)"",""322240"""
"2284,""TECNICO EM OPTICA"",""322305"""
"2285,""TECNICO EM OPTOMETRIA"",""322310"""
"2286,""TECNICO EM HIGIENE DENTAL"",""322405"""
"2287,""PROTETICO DENTARIO"",""322410"""
"2288,""ATENDENTE DE CONSULTORIO DENTARIO"",""322415"""
"2289,""AUXILIAR DE PROTESE DENTARIA"",""322420"""
"2290,""TECNICO DE ORTOPEDIA"",""322505"""
"2291,""TECNICO DE IMOBILIZACAO ORTOPEDICA"",""322605"""
"2292,""TECNICO EM PECUARIA"",""323105"""
"2293,""TECNICO EM METODOS ELETROGRAFICOS EM ENCEFALOGRAFI"",""324105"""
"2294,""TECNICO EM METODOS GRAFICOS EM CARDIOLOGIA"",""324110"""
"2295,""TECNICO EM RADIOLOGIA E IMAGENOLOGIA"",""324115"""
"2296,""TECNICO EM PATOLOGIA CLINICA"",""324205"""
"2297,""AUXILIAR TECNICO EM PATOLOGIA CLINICA"",""324210"""
"2298,""ENOLOGO"",""325005"""
"2299,""AROMISTA"",""325010"""
"2300,""PERFUMISTA"",""325015"""
"2301,""AUXILIAR TECNICO EM LABORATORIO DE FARMACIA"",""325105"""
"2302,""TECNICO EM LABORATORIO DE FARMACIA"",""325110"""
"2303,""TECNICO DE ALIMENTOS"",""325205"""
"2304,""TECNICO EM BIOTECNOLOGIA"",""325305"""
"2305,""TECNICO EM IMUNOBIOLOGICOS"",""325310"""
"2306,""EMBALSAMADOR"",""328105"""
"2307,""TAXIDERMISTA"",""328110"""
"2308,""PROFESSOR DE NIVEL MEDIO NA EDUCACAO INFANTIL"",""331105"""
"2309,""AUXILIAR DE DESENVOLVIMENTO INFANTIL"",""331110"""
"2310,""PROFESSOR DE NIVEL MEDIO NO ENSINO FUNDAMENTAL"",""331205"""
"2311,""PROFESSOR DE NIVEL MEDIO NO ENSINO PROFISSIONALIZA"",""331305"""
"2312,""PROFESSOR LEIGO NO ENSINO FUNDAMENTAL"",""332105"""
"2313,""PROFESSOR PRATICO NO ENSINO PROFISSIONALIZANTE"",""332205"""
"2314,""INSTRUTOR DE AUTO-ESCOLA"",""333105"""
"2315,""INSTRUTOR DE CURSOS LIVRES"",""333110"""
"2316,""PROFESSORES DE CURSOS LIVRES"",""333115"""
"2317,""INSPETOR DE ALUNOS DE ESCOLA PRIVADA"",""334105"""
"2318,""INSPETOR DE ALUNOS DE ESCOLA PUBLICA"",""334110"""
"2319,""PILOTO COMERCIAL (EXCETO LINHAS AEREAS)"",""341105"""
"2320,""PILOTO COMERCIAL DE HELICOPTERO (EXCETO LINHAS AER"",""341110"""
"2321,""MECANICO DE VOO"",""341115"""
"2322,""PILOTO AGRICOLA"",""341120"""
"2323,""CONTRAMESTRE DE CABOTAGEM"",""341205"""
"2324,""MESTRE DE CABOTAGEM"",""341210"""
"2325,""MESTRE FLUVIAL"",""341215"""
"2326,""PATRAO DE PESCA DE ALTO-MAR"",""341220"""
"2327,""PATRAO DE PESCA NA NAVEGACAO INTERIOR"",""341225"""
"2328,""PILOTO FLUVIAL"",""341230"""
"2329,""CONDUTOR MAQUINISTA FLUVIAL"",""341305"""
"2330,""CONDUTOR MAQUINISTA MARITIMO"",""341310"""
"2331,""ELETRICISTA DE BORDO"",""341315"""
"2332,""ANALISTA DE TRANSPORTE EM COMERCIO EXTERIOR"",""342105"""
"2333,""OPERADOR DE TRANSPORTE MULTIMODAL"",""342110"""
"2334,""CONTROLADOR DE SERVICOS DE MAQUINAS E VEICULOS"",""342115"""
"2335,""AFRETADOR"",""342120"""
"2336,""AJUDANTE DE DESPACHANTE ADUANEIRO"",""342205"""
"2337,""DESPACHANTE ADUANEIRO"",""342210"""
"2338,""CHEFE DE SERVICO DE TRANSPORTE RODOVIARIO (PASSAGE"",""342305"""
"2339,""INSPETOR DE SERVICOS DE TRANSPORTES RODOVIARIOS (P"",""342310"""
"2340,""SUPERVISOR DE CARGA E DESCARGA"",""342315"""
"2341,""AGENTE DE ESTACAO (FERROVIA E METRO)"",""342405"""
"2342,""OPERADOR DE CENTRO DE CONTROLE (FERROVIA E METRO)"",""342410"""
"2343,""CONTROLADOR DE TRAFEGO AEREO"",""342505"""
"2344,""DESPACHANTE OPERACIONAL DE VOO"",""342510"""
"2345,""FISCAL DE AVIACAO CIVIL (FAC)"",""342515"""
"2346,""GERENTE DA ADMINISTRACAO DE AEROPORTOS"",""342520"""
"2347,""GERENTE DE EMPRESA AEREA EM AEROPORTOS"",""342525"""
"2348,""INSPETOR DE AVIACAO CIVIL"",""342530"""
"2349,""OPERADOR DE ATENDIMENTO AEROVIARIO"",""342535"""
"2350,""SUPERVISOR DA ADMINISTRACAO DE AEROPORTOS"",""342540"""
"2351,""SUPERVISOR DE EMPRESA AEREA EM AEROPORTOS"",""342545"""
"2352,""CHEFE DE ESTACAO PORTUARIA"",""342605"""
"2353,""SUPERVISOR DE OPERACOES PORTUARIAS"",""342610"""
"2354,""TECNICO DE CONTABILIDADE"",""351105"""
"2355,""CHEFE DE CONTABILIDADE (TECNICO)"",""351110"""
"2356,""CONSULTOR CONTABIL (TECNICO)"",""351115"""
"2357,""TECNICO EM ADMINISTRACAO"",""351305"""
"2358,""TECNICO EM ADMINISTRACAO DE COMERCIO EXTERIOR"",""351310"""
"2359,""AGENTE DE RECRUTAMENTO E SELECAO"",""351315"""
"2360,""ESCREVENTE"",""351405"""
"2361,""ESCRIVAO JUDICIAL"",""351410"""
"2362,""ESCRIVAO EXTRA - JUDICIAL"",""351415"""
"2363,""ESCRIVAO DE POLICIA"",""351420"""
"2364,""OFICIAL DE JUSTICA"",""351425"""
"2365,""AUXILIAR DE SERVICOS JURIDICOS"",""351430"""
"2366,""TECNICO EM SECRETARIADO"",""351505"""
"2367,""TAQUIGRAFO"",""351510"""
"2368,""ESTENOTIPISTA"",""351515"""
"2369,""TECNICO EM SEGURANCA NO TRABALHO"",""351605"""
"2370,""ANALISTA DE SEGUROS (TECNICO)"",""351705"""
"2371,""ANALISTA DE SINISTROS"",""351710"""
"2372,""ASSISTENTE COMERCIAL DE SEGUROS"",""351715"""
"2373,""ASSISTENTE TECNICO DE SEGUROS"",""351720"""
"2374,""INSPETOR DE RISCO"",""351725"""
"2375,""INSPETOR DE SINISTROS"",""351730"""
"2376,""TECNICO DE RESSEGUROS"",""351735"""
"2377,""TECNICO DE SEGUROS"",""351740"""
"2378,""DETETIVE PROFISSIONAL"",""351805"""
"2379,""INVESTIGADOR DE POLICIA"",""351810"""
"2380,""PAPILOSCOPISTA POLICIAL"",""351815"""
"2381,""AGENTE DE DEFESA AMBIENTAL"",""352205"""
"2382,""AGENTE DE SAUDE PUBLICA"",""352210"""
"2383,""METROLOGISTA"",""352305"""
"2384,""AGENTE FISCAL DE QUALIDADE"",""352310"""
"2385,""AGENTE FISCAL METROLOGICO"",""352315"""
"2386,""AGENTE FISCAL TEXTIL"",""352320"""
"2387,""AGENTE DE DIREITOS AUTORAIS"",""352405"""
"2388,""AVALIADOR DE PRODUTOS DO MEIO DE COMUNICACAO"",""352410"""
"2389,""OUVIDOR (OMBUDSMAN) DO MEIO DE COMUNICACAO"",""352415"""
"2390,""TECNICO EM DIREITOS AUTORAIS"",""352420"""
"2391,""TECNICO DE OPERACOES E SERVICOS BANCARIOS - CAMBIO"",""353205"""
"2392,""TECNICO DE OPERACOES E SERVICOS BANCARIOS - CREDIT"",""353210"""
"2393,""TECNICO DE OPERACOES E SERVICOS BANCARIOS - CREDIT"",""353215"""
"2394,""TECNICO DE OPERACOES E SERVICOS BANCARIOS - LEASIN"",""353220"""
"2395,""TECNICO DE OPERACOES E SERVICOS BANCARIOS - RENDA"",""353225"""
"2396,""TESOUREIRO DE BANCO"",""353230"""
"2397,""CHEFE DE SERVICOS BANCARIOS"",""353235"""
"2398,""AGENCIADOR DE PROPAGANDA"",""354110"""
"2399,""AGENTE DE VENDAS DE SERVICOS"",""354120"""
"2400,""ASSISTENTE DE VENDAS"",""354125"""
"2401,""PROMOTOR DE VENDAS ESPECIALIZADO"",""354130"""
"2402,""TECNICO DE VENDAS"",""354135"""
"2403,""TECNICO EM ATENDIMENTO E VENDAS"",""354140"""
"2404,""VENDEDOR PRACISTA"",""354145"""
"2405,""COMPRADOR"",""354205"""
"2406,""SUPERVISOR DE COMPRAS"",""354210"""
"2407,""ANALISTA DE EXPORTACAO E IMPORTACAO"",""354305"""
"2408,""LEILOEIRO"",""354405"""
"2409,""AVALIADOR DE IMOVEIS"",""354410"""
"2410,""TECNICO AGRICOLA"",""321105"""
"2411,""CORRETOR DE SEGUROS"",""354505"""
"2412,""CORRETOR DE IMOVEIS"",""354605"""
"2413,""REPRESENTANTE COMERCIAL AUTONOMO"",""354705"""
"2414,""TECNICO EM TURISMO"",""354805"""
"2415,""OPERADOR DE TURISMO"",""354810"""
"2416,""AGENTE DE VIAGEM"",""354815"""
"2417,""ORGANIZADOR DE EVENTO"",""354820"""
"2418,""AUXILIAR DE BIBLIOTECA"",""371105"""
"2419,""TECNICO EM BIBLIOTECONOMIA"",""371110"""
"2420,""COLECIONADOR DE SELOS E MOEDAS"",""371205"""
"2421,""TECNICO EM MUSEOLOGIA"",""371210"""
"2422,""TECNICO EM PROGRAMACAO VISUAL"",""371305"""
"2423,""TECNICO GRAFICO"",""371310"""
"2424,""RECREADOR DE ACANTONAMENTO"",""371405"""
"2425,""RECREADOR"",""371410"""
"2426,""DIRETOR DE FOTOGRAFIA"",""372105"""
